country,CountryCode,Date,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6M_Facial Coverings,H7_Vaccination policy,H8M_Protection of elderly people,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
South Africa,ZAF,20201224,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201225,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201226,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201227,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201228,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201229,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201230,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201231,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20210101,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20210102,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20210103,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20210104,1.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,56.48,64.58,63.1,75.0
South Africa,ZAF,20210105,1.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,56.48,64.58,63.1,75.0
South Africa,ZAF,20210106,1.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,56.48,64.58,63.1,75.0
South Africa,ZAF,20210107,1.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,56.48,64.58,63.1,75.0
South Africa,ZAF,20210108,1.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,56.48,64.58,63.1,75.0
South Africa,ZAF,20210109,1.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,56.48,64.58,63.1,75.0
South Africa,ZAF,20210110,1.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,56.48,64.58,63.1,75.0
South Africa,ZAF,20210111,1.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,56.48,64.58,63.1,75.0
South Africa,ZAF,20210112,1.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,4.0,0.0,3.0,0.0,56.48,66.15,64.88,75.0
South Africa,ZAF,20210113,1.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,4.0,0.0,3.0,0.0,56.48,66.15,64.88,75.0
South Africa,ZAF,20210114,1.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,4.0,0.0,3.0,0.0,56.48,66.15,64.88,75.0
South Africa,ZAF,20210115,3.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,4.0,0.0,3.0,0.0,63.89,70.31,69.64,75.0
South Africa,ZAF,20210116,3.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,4.0,0.0,3.0,0.0,63.89,70.31,69.64,75.0
South Africa,ZAF,20210117,3.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,4.0,0.0,3.0,0.0,63.89,70.31,69.64,75.0
South Africa,ZAF,20210118,3.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,4.0,0.0,3.0,0.0,63.89,70.31,69.64,75.0
South Africa,ZAF,20210119,3.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20210120,3.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20210121,3.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20210122,3.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20210123,3.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20210124,3.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20210125,3.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20210126,3.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20210127,3.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20210128,3.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20210129,3.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20210130,3.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20210131,3.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20210201,3.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,72.22,74.69,74.64,75.0
South Africa,ZAF,20210202,1.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,64.81,70.52,69.88,75.0
South Africa,ZAF,20210203,1.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,64.81,70.52,69.88,75.0
South Africa,ZAF,20210204,1.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,64.81,70.52,69.88,75.0
South Africa,ZAF,20210205,1.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,64.81,70.52,69.88,75.0
South Africa,ZAF,20210206,1.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,64.81,70.52,69.88,75.0
South Africa,ZAF,20210207,1.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,64.81,70.52,69.88,75.0
South Africa,ZAF,20210208,1.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,64.81,70.52,69.88,75.0
South Africa,ZAF,20210209,1.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,64.81,70.52,69.88,75.0
South Africa,ZAF,20210210,1.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,64.81,70.52,69.88,75.0
South Africa,ZAF,20210211,1.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,64.81,70.52,69.88,75.0
South Africa,ZAF,20210212,1.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,64.81,70.52,69.88,75.0
South Africa,ZAF,20210213,1.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,64.81,70.52,69.88,75.0
South Africa,ZAF,20210214,1.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,64.81,70.52,69.88,75.0
South Africa,ZAF,20210215,1.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,56.48,65.83,64.52,75.0
South Africa,ZAF,20210216,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,48.15,61.15,59.17,75.0
South Africa,ZAF,20210217,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,48.15,61.15,59.17,75.0
South Africa,ZAF,20210218,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,48.15,61.15,59.17,75.0
South Africa,ZAF,20210219,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.01,48.15,61.15,59.17,75.0
South Africa,ZAF,20210220,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.02,48.15,61.15,59.17,75.0
South Africa,ZAF,20210221,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.03,48.15,61.15,59.17,75.0
South Africa,ZAF,20210222,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.04,48.15,61.15,59.17,75.0
South Africa,ZAF,20210223,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.05,48.15,61.15,59.17,75.0
South Africa,ZAF,20210224,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.07,48.15,61.15,59.17,75.0
South Africa,ZAF,20210225,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.09,48.15,61.15,59.17,75.0
South Africa,ZAF,20210226,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.11,48.15,61.15,59.17,75.0
South Africa,ZAF,20210227,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.11,48.15,61.15,59.17,75.0
South Africa,ZAF,20210228,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.12,48.15,61.15,59.17,75.0
South Africa,ZAF,20210301,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.12,48.15,61.15,59.17,75.0
South Africa,ZAF,20210302,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.13,48.15,61.15,59.17,75.0
South Africa,ZAF,20210303,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.14,48.15,61.15,59.17,75.0
South Africa,ZAF,20210304,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.15,48.15,61.15,59.17,75.0
South Africa,ZAF,20210305,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.17,48.15,61.15,59.17,75.0
South Africa,ZAF,20210306,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.17,48.15,61.15,59.17,75.0
South Africa,ZAF,20210307,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.17,48.15,61.15,59.17,75.0
South Africa,ZAF,20210308,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.17,48.15,61.15,59.17,75.0
South Africa,ZAF,20210309,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.18,48.15,61.15,59.17,75.0
South Africa,ZAF,20210310,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.22,48.15,61.15,59.17,75.0
South Africa,ZAF,20210311,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.23,48.15,61.15,59.17,75.0
South Africa,ZAF,20210312,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.24,48.15,61.15,59.17,75.0
South Africa,ZAF,20210313,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.24,48.15,61.15,59.17,75.0
South Africa,ZAF,20210314,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.24,48.15,61.15,59.17,75.0
South Africa,ZAF,20210315,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.25,48.15,61.15,59.17,75.0
South Africa,ZAF,20210316,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.26,48.15,61.15,59.17,75.0
South Africa,ZAF,20210317,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.28,48.15,61.15,59.17,75.0
South Africa,ZAF,20210318,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.3,48.15,61.15,59.17,75.0
South Africa,ZAF,20210319,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.31,48.15,61.15,59.17,75.0
South Africa,ZAF,20210320,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.31,48.15,61.15,59.17,75.0
South Africa,ZAF,20210321,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.31,48.15,61.15,59.17,75.0
South Africa,ZAF,20210322,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.31,48.15,61.15,59.17,75.0
South Africa,ZAF,20210323,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.32,48.15,61.15,59.17,75.0
South Africa,ZAF,20210324,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.35,48.15,61.15,59.17,75.0
South Africa,ZAF,20210325,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.37,48.15,61.15,59.17,75.0
South Africa,ZAF,20210326,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.39,48.15,61.15,59.17,75.0
South Africa,ZAF,20210327,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.39,48.15,61.15,59.17,75.0
South Africa,ZAF,20210328,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.39,48.15,61.15,59.17,75.0
South Africa,ZAF,20210329,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.4,48.15,61.15,59.17,75.0
South Africa,ZAF,20210330,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.42,48.15,61.15,59.17,75.0
South Africa,ZAF,20210331,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.44,48.15,61.15,59.17,75.0
South Africa,ZAF,20210401,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.45,48.15,61.15,59.17,75.0
South Africa,ZAF,20210402,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.45,48.15,61.15,59.17,75.0
South Africa,ZAF,20210403,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.45,48.15,61.15,59.17,75.0
South Africa,ZAF,20210404,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.45,48.15,61.15,59.17,75.0
South Africa,ZAF,20210405,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,0.45,48.15,61.15,59.17,75.0
South Africa,ZAF,20210406,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.45,45.37,54.58,51.67,75.0
South Africa,ZAF,20210407,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.47,45.37,54.58,51.67,75.0
South Africa,ZAF,20210408,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.47,45.37,54.58,51.67,75.0
South Africa,ZAF,20210409,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.48,45.37,54.58,51.67,75.0
South Africa,ZAF,20210410,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.48,45.37,54.58,51.67,75.0
South Africa,ZAF,20210411,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.48,45.37,54.58,51.67,75.0
South Africa,ZAF,20210412,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.48,45.37,54.58,51.67,75.0
South Africa,ZAF,20210413,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.49,45.37,54.58,51.67,75.0
South Africa,ZAF,20210414,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.49,45.37,54.58,51.67,75.0
South Africa,ZAF,20210415,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.49,45.37,54.58,51.67,75.0
South Africa,ZAF,20210416,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.49,45.37,54.58,51.67,75.0
South Africa,ZAF,20210417,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.49,45.37,54.58,51.67,75.0
South Africa,ZAF,20210418,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.49,45.37,54.58,51.67,75.0
South Africa,ZAF,20210419,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.49,45.37,54.58,51.67,75.0
South Africa,ZAF,20210420,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.49,45.37,54.58,51.67,75.0
South Africa,ZAF,20210421,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.49,45.37,54.58,51.67,75.0
South Africa,ZAF,20210422,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.49,45.37,54.58,51.67,75.0
South Africa,ZAF,20210423,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.49,45.37,54.58,51.67,75.0
South Africa,ZAF,20210424,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.49,45.37,54.58,51.67,75.0
South Africa,ZAF,20210425,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.49,45.37,54.58,51.67,75.0
South Africa,ZAF,20210426,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.49,45.37,54.58,51.67,75.0
South Africa,ZAF,20210427,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.49,45.37,54.58,51.67,75.0
South Africa,ZAF,20210428,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.5,45.37,54.58,51.67,75.0
South Africa,ZAF,20210429,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.51,45.37,54.58,51.67,75.0
South Africa,ZAF,20210430,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.53,45.37,54.58,51.67,75.0
South Africa,ZAF,20210501,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.53,45.37,54.58,51.67,75.0
South Africa,ZAF,20210502,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.53,45.37,54.58,51.67,75.0
South Africa,ZAF,20210503,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.55,45.37,54.58,51.67,75.0
South Africa,ZAF,20210504,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.59,45.37,54.58,51.67,75.0
South Africa,ZAF,20210505,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.61,45.37,54.58,51.67,75.0
South Africa,ZAF,20210506,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.61,45.37,54.58,51.67,75.0
South Africa,ZAF,20210507,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.64,45.37,54.58,51.67,75.0
South Africa,ZAF,20210508,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.64,45.37,54.58,51.67,75.0
South Africa,ZAF,20210509,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.64,45.37,54.58,51.67,75.0
South Africa,ZAF,20210510,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.66,45.37,54.58,51.67,75.0
South Africa,ZAF,20210511,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.69,45.37,54.58,51.67,75.0
South Africa,ZAF,20210512,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.72,45.37,54.58,51.67,75.0
South Africa,ZAF,20210513,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.76,45.37,54.58,51.67,75.0
South Africa,ZAF,20210514,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.79,45.37,54.58,51.67,75.0
South Africa,ZAF,20210515,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.8,45.37,54.58,51.67,75.0
South Africa,ZAF,20210516,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.8,45.37,54.58,51.67,75.0
South Africa,ZAF,20210517,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,0.8,45.37,58.75,56.43,75.0
South Africa,ZAF,20210518,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,0.8,45.37,58.75,56.43,75.0
South Africa,ZAF,20210519,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,0.8,45.37,58.75,56.43,75.0
South Africa,ZAF,20210520,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,0.8,45.37,58.75,56.43,75.0
South Africa,ZAF,20210521,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,0.8,45.37,58.75,56.43,75.0
South Africa,ZAF,20210522,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,0.8,45.37,58.75,56.43,75.0
South Africa,ZAF,20210523,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,0.8,45.37,58.75,56.43,75.0
South Africa,ZAF,20210524,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,0.8,45.37,55.42,52.62,75.0
