country,date,new_cases,new_cases_smoothed,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,stringency_index,reproduction_rate,positive_rate,tests_per_case,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,population
South Africa,2025-08-06,0.0,1.1428572,0.018321356,0.0,,,,,,,,62378417.0
South Africa,2025-08-07,0.0,1.1428572,0.018321356,0.0,,,,,,,,62378417.0
South Africa,2025-08-08,0.0,1.1428572,0.018321356,0.0,,,,,,,,62378417.0
South Africa,2025-08-09,0.0,1.1428572,0.018321356,0.0,,,,,,,,62378417.0
South Africa,2025-08-10,0.0,1.1428572,0.018321356,0.0,,,,,,,,62378417.0
South Africa,2025-08-11,7.0,1.0,0.016031185,0.0,,,,,,,,62378417.0
South Africa,2025-08-12,0.0,1.0,0.016031185,0.0,,,,,,,,62378417.0
South Africa,2025-08-13,0.0,1.0,0.016031185,0.0,,,,,,,,62378417.0
South Africa,2025-08-14,0.0,1.0,0.016031185,0.0,,,,,,,,62378417.0
South Africa,2025-08-15,0.0,1.0,0.016031185,0.0,,,,,,,,62378417.0
South Africa,2025-08-16,0.0,1.0,0.016031185,0.0,,,,,,,,62378417.0
South Africa,2025-08-17,0.0,1.0,0.016031185,0.0,,,,,,,,62378417.0
South Africa,2025-08-18,11.0,1.5714285,0.025191864,0.0,,,,,,,,62378417.0
South Africa,2025-08-19,0.0,1.5714285,0.025191864,0.0,,,,,,,,62378417.0
South Africa,2025-08-20,0.0,1.5714285,0.025191864,0.0,,,,,,,,62378417.0
South Africa,2025-08-21,0.0,1.5714285,0.025191864,0.0,,,,,,,,62378417.0
South Africa,2025-08-22,0.0,1.5714285,0.025191864,0.0,,,,,,,,62378417.0
South Africa,2025-08-23,0.0,1.5714285,0.025191864,0.0,,,,,,,,62378417.0
South Africa,2025-08-24,0.0,1.5714285,0.025191864,0.0,,,,,,,,62378417.0
South Africa,2025-08-25,10.0,1.4285715,0.022901693,0.0,,,,,,,,62378417.0
South Africa,2025-08-26,0.0,1.4285715,0.022901693,0.0,,,,,,,,62378417.0
South Africa,2025-08-27,0.0,1.4285715,0.022901693,0.0,,,,,,,,62378417.0
South Africa,2025-08-28,0.0,1.4285715,0.022901693,0.0,,,,,,,,62378417.0
South Africa,2025-08-29,0.0,1.4285715,0.022901693,0.0,,,,,,,,62378417.0
South Africa,2025-08-30,0.0,1.4285715,0.022901693,0.0,,,,,,,,62378417.0
South Africa,2025-08-31,0.0,1.4285715,0.022901693,0.0,,,,,,,,62378417.0
South Africa,2025-09-01,11.0,1.5714285,0.025191864,0.0,,,,,,,,62378417.0
South Africa,2025-09-02,0.0,1.5714285,0.025191864,0.0,,,,,,,,62378417.0
South Africa,2025-09-03,0.0,1.5714285,0.025191864,0.0,,,,,,,,62378417.0
South Africa,2025-09-04,0.0,1.5714285,0.025191864,0.0,,,,,,,,62378417.0
South Africa,2025-09-05,0.0,1.5714285,0.025191864,0.0,,,,,,,,62378417.0
South Africa,2025-09-06,0.0,1.5714285,0.025191864,0.0,,,,,,,,62378417.0
South Africa,2025-09-07,0.0,1.5714285,0.025191864,0.0,,,,,,,,62378417.0
South Africa,2025-09-08,9.0,1.2857143,0.020611525,0.0,,,,,,,,62378417.0
South Africa,2025-09-09,0.0,1.2857143,0.020611525,0.0,,,,,,,,62378417.0
South Africa,2025-09-10,0.0,1.2857143,0.020611525,0.0,,,,,,,,62378417.0
South Africa,2025-09-11,0.0,1.2857143,0.020611525,0.0,,,,,,,,62378417.0
South Africa,2025-09-12,0.0,1.2857143,0.020611525,0.0,,,,,,,,62378417.0
South Africa,2025-09-13,0.0,1.2857143,0.020611525,0.0,,,,,,,,62378417.0
South Africa,2025-09-14,0.0,1.2857143,0.020611525,0.0,,,,,,,,62378417.0
South Africa,2025-09-15,8.0,1.1428572,0.018321356,0.0,,,,,,,,62378417.0
South Africa,2025-09-16,0.0,1.1428572,0.018321356,0.0,,,,,,,,62378417.0
South Africa,2025-09-17,0.0,1.1428572,0.018321356,0.0,,,,,,,,62378417.0
South Africa,2025-09-18,0.0,1.1428572,0.018321356,0.0,,,,,,,,62378417.0
South Africa,2025-09-19,0.0,1.1428572,0.018321356,0.0,,,,,,,,62378417.0
South Africa,2025-09-20,0.0,1.1428572,0.018321356,0.0,,,,,,,,62378417.0
South Africa,2025-09-21,0.0,1.1428572,0.018321356,0.0,,,,,,,,62378417.0
South Africa,2025-09-22,15.0,2.142857,0.03435254,0.0,,,,,,,,62378417.0
South Africa,2025-09-23,0.0,2.142857,0.03435254,0.0,,,,,,,,62378417.0
South Africa,2025-09-24,0.0,2.142857,0.03435254,0.0,,,,,,,,62378417.0
South Africa,2025-09-25,0.0,2.142857,0.03435254,0.0,,,,,,,,62378417.0
South Africa,2025-09-26,0.0,2.142857,0.03435254,0.0,,,,,,,,62378417.0
South Africa,2025-09-27,0.0,2.142857,0.03435254,0.0,,,,,,,,62378417.0
South Africa,2025-09-28,0.0,2.142857,0.03435254,0.0,,,,,,,,62378417.0
South Africa,2025-09-29,6.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-09-30,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-10-01,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-10-02,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-10-03,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-10-04,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-10-05,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-10-06,6.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-10-07,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-10-08,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-10-09,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-10-10,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-10-11,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-10-12,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-10-13,6.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-10-14,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-10-15,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-10-16,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-10-17,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-10-18,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-10-19,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-10-20,5.0,0.71428573,0.011450847,0.0,,,,,,,,62378417.0
South Africa,2025-10-21,0.0,0.71428573,0.011450847,0.0,,,,,,,,62378417.0
South Africa,2025-10-22,0.0,0.71428573,0.011450847,0.0,,,,,,,,62378417.0
South Africa,2025-10-23,0.0,0.71428573,0.011450847,0.0,,,,,,,,62378417.0
South Africa,2025-10-24,0.0,0.71428573,0.011450847,0.0,,,,,,,,62378417.0
South Africa,2025-10-25,0.0,0.71428573,0.011450847,0.0,,,,,,,,62378417.0
South Africa,2025-10-26,0.0,0.71428573,0.011450847,0.0,,,,,,,,62378417.0
South Africa,2025-10-27,10.0,1.4285715,0.022901693,0.0,,,,,,,,62378417.0
South Africa,2025-10-28,0.0,1.4285715,0.022901693,0.0,,,,,,,,62378417.0
South Africa,2025-10-29,0.0,1.4285715,0.022901693,0.0,,,,,,,,62378417.0
South Africa,2025-10-30,0.0,1.4285715,0.022901693,0.0,,,,,,,,62378417.0
South Africa,2025-10-31,0.0,1.4285715,0.022901693,0.0,,,,,,,,62378417.0
South Africa,2025-11-01,0.0,1.4285715,0.022901693,0.0,,,,,,,,62378417.0
South Africa,2025-11-02,0.0,1.4285715,0.022901693,0.0,,,,,,,,62378417.0
South Africa,2025-11-03,18.0,2.5714285,0.04122305,0.0,,,,,,,,62378417.0
South Africa,2025-11-04,0.0,2.5714285,0.04122305,0.0,,,,,,,,62378417.0
South Africa,2025-11-05,0.0,2.5714285,0.04122305,0.0,,,,,,,,62378417.0
South Africa,2025-11-06,0.0,2.5714285,0.04122305,0.0,,,,,,,,62378417.0
South Africa,2025-11-07,0.0,2.5714285,0.04122305,0.0,,,,,,,,62378417.0
South Africa,2025-11-08,0.0,2.5714285,0.04122305,0.0,,,,,,,,62378417.0
South Africa,2025-11-09,0.0,2.5714285,0.04122305,0.0,,,,,,,,62378417.0
South Africa,2025-11-10,13.0,1.8571428,0.029772202,0.0,,,,,,,,62378417.0
South Africa,2025-11-11,0.0,1.8571428,0.029772202,0.0,,,,,,,,62378417.0
South Africa,2025-11-12,0.0,1.8571428,0.029772202,0.0,,,,,,,,62378417.0
South Africa,2025-11-13,0.0,1.8571428,0.029772202,0.0,,,,,,,,62378417.0
South Africa,2025-11-14,0.0,1.8571428,0.029772202,0.0,,,,,,,,62378417.0
South Africa,2025-11-15,0.0,1.8571428,0.029772202,0.0,,,,,,,,62378417.0
South Africa,2025-11-16,0.0,1.8571428,0.029772202,0.0,,,,,,,,62378417.0
South Africa,2025-11-17,14.0,2.0,0.03206237,0.0,,,,,,,,62378417.0
South Africa,2025-11-18,0.0,2.0,0.03206237,0.0,,,,,,,,62378417.0
South Africa,2025-11-19,0.0,2.0,0.03206237,0.0,,,,,,,,62378417.0
South Africa,2025-11-20,0.0,2.0,0.03206237,0.0,,,,,,,,62378417.0
South Africa,2025-11-21,0.0,2.0,0.03206237,0.0,,,,,,,,62378417.0
South Africa,2025-11-22,0.0,2.0,0.03206237,0.0,,,,,,,,62378417.0
South Africa,2025-11-23,0.0,2.0,0.03206237,0.0,,,,,,,,62378417.0
South Africa,2025-11-24,4.0,0.5714286,0.009160678,0.0,,,,,,,,62378417.0
South Africa,2025-11-25,0.0,0.5714286,0.009160678,0.0,,,,,,,,62378417.0
South Africa,2025-11-26,0.0,0.5714286,0.009160678,0.0,,,,,,,,62378417.0
South Africa,2025-11-27,0.0,0.5714286,0.009160678,0.0,,,,,,,,62378417.0
South Africa,2025-11-28,0.0,0.5714286,0.009160678,0.0,,,,,,,,62378417.0
South Africa,2025-11-29,0.0,0.5714286,0.009160678,0.0,,,,,,,,62378417.0
South Africa,2025-11-30,0.0,0.5714286,0.009160678,0.0,,,,,,,,62378417.0
South Africa,2025-12-01,6.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-12-02,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-12-03,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-12-04,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-12-05,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-12-06,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-12-07,0.0,0.85714287,0.013741016,0.0,,,,,,,,62378417.0
South Africa,2025-12-08,3.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2025-12-09,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2025-12-10,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2025-12-11,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2025-12-12,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2025-12-13,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2025-12-14,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2025-12-15,3.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2025-12-16,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2025-12-17,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2025-12-18,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2025-12-19,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2025-12-20,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2025-12-21,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2025-12-22,1.0,0.14285715,0.0022901695,0.0,,,,,,,,62378417.0
South Africa,2025-12-23,0.0,0.14285715,0.0022901695,0.0,,,,,,,,62378417.0
South Africa,2025-12-24,0.0,0.14285715,0.0022901695,0.0,,,,,,,,62378417.0
South Africa,2025-12-25,0.0,0.14285715,0.0022901695,0.0,,,,,,,,62378417.0
South Africa,2025-12-26,0.0,0.14285715,0.0022901695,0.0,,,,,,,,62378417.0
South Africa,2025-12-27,0.0,0.14285715,0.0022901695,0.0,,,,,,,,62378417.0
South Africa,2025-12-28,0.0,0.14285715,0.0022901695,0.0,,,,,,,,62378417.0
South Africa,2025-12-29,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2025-12-30,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2025-12-31,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-01-01,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-01-02,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-01-03,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-01-04,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-01-05,4.0,0.5714286,0.009160678,0.0,,,,,,,,62378417.0
South Africa,2026-01-06,0.0,0.5714286,0.009160678,0.0,,,,,,,,62378417.0
South Africa,2026-01-07,0.0,0.5714286,0.009160678,0.0,,,,,,,,62378417.0
South Africa,2026-01-08,0.0,0.5714286,0.009160678,0.0,,,,,,,,62378417.0
South Africa,2026-01-09,0.0,0.5714286,0.009160678,0.0,,,,,,,,62378417.0
South Africa,2026-01-10,0.0,0.5714286,0.009160678,0.0,,,,,,,,62378417.0
South Africa,2026-01-11,0.0,0.5714286,0.009160678,0.0,,,,,,,,62378417.0
South Africa,2026-01-12,2.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-01-13,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-01-14,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-01-15,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-01-16,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-01-17,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-01-18,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-01-19,3.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2026-01-20,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2026-01-21,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2026-01-22,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2026-01-23,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2026-01-24,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2026-01-25,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2026-01-26,1.0,0.14285715,0.0022901695,0.0,,,,,,,,62378417.0
South Africa,2026-01-27,0.0,0.14285715,0.0022901695,0.0,,,,,,,,62378417.0
South Africa,2026-01-28,0.0,0.14285715,0.0022901695,0.0,,,,,,,,62378417.0
South Africa,2026-01-29,0.0,0.14285715,0.0022901695,0.0,,,,,,,,62378417.0
South Africa,2026-01-30,0.0,0.14285715,0.0022901695,0.0,,,,,,,,62378417.0
South Africa,2026-01-31,0.0,0.14285715,0.0022901695,0.0,,,,,,,,62378417.0
South Africa,2026-02-01,0.0,0.14285715,0.0022901695,0.0,,,,,,,,62378417.0
South Africa,2026-02-02,2.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-02-03,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-02-04,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-02-05,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-02-06,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-02-07,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-02-08,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-02-09,7.0,1.0,0.016031185,0.0,,,,,,,,62378417.0
South Africa,2026-02-10,0.0,1.0,0.016031185,0.0,,,,,,,,62378417.0
South Africa,2026-02-11,0.0,1.0,0.016031185,0.0,,,,,,,,62378417.0
South Africa,2026-02-12,0.0,1.0,0.016031185,0.0,,,,,,,,62378417.0
South Africa,2026-02-13,0.0,1.0,0.016031185,0.0,,,,,,,,62378417.0
South Africa,2026-02-14,0.0,1.0,0.016031185,0.0,,,,,,,,62378417.0
South Africa,2026-02-15,0.0,1.0,0.016031185,0.0,,,,,,,,62378417.0
South Africa,2026-02-16,2.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-02-17,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-02-18,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-02-19,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-02-20,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-02-21,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-02-22,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-02-23,2.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-02-24,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-02-25,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-02-26,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-02-27,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-02-28,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-03-01,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-03-02,2.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-03-03,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-03-04,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-03-05,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-03-06,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-03-07,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-03-08,0.0,0.2857143,0.004580339,0.0,,,,,,,,62378417.0
South Africa,2026-03-09,3.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2026-03-10,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2026-03-11,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2026-03-12,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2026-03-13,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2026-03-14,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2026-03-15,0.0,0.42857143,0.006870508,0.0,,,,,,,,62378417.0
South Africa,2026-03-16,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-03-17,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-03-18,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-03-19,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-03-20,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-03-21,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-03-22,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-03-23,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-03-24,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-03-25,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-03-26,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-03-27,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-03-28,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-03-29,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-03-30,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-03-31,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-01,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-02,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-03,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-04,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-05,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-06,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-07,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-08,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-09,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-10,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-11,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-12,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-13,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-14,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-15,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-16,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-17,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-18,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-19,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-20,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-21,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-22,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-23,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-24,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-25,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-26,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-27,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-28,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-29,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-04-30,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-01,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-02,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-03,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-04,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-05,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-06,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-07,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-08,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-09,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-10,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-11,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-12,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-13,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-14,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-15,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-16,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-17,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-18,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-19,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-20,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-21,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-22,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-23,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-24,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-25,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-26,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-27,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-28,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-29,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-30,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-05-31,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-06-01,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-06-02,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-06-03,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-06-04,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-06-05,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-06-06,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-06-07,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-06-08,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-06-09,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-06-10,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-06-11,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-06-12,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-06-13,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-06-14,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-06-15,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-06-16,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-06-17,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-06-18,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
South Africa,2026-06-19,0.0,0.0,0.0,0.0,,,,,,,,62378417.0
