wave_id,province,variant,wave_start,day,date,reported_cases
W069,Inner Mongolia,Omicron,2022-02-15,31,2022-03-18,6.0
W069,Inner Mongolia,Omicron,2022-02-15,32,2022-03-19,8.0
W069,Inner Mongolia,Omicron,2022-02-15,33,2022-03-20,7.0
W069,Inner Mongolia,Omicron,2022-02-15,34,2022-03-21,4.0
W069,Inner Mongolia,Omicron,2022-02-15,35,2022-03-22,0.0
W069,Inner Mongolia,Omicron,2022-02-15,36,2022-03-23,4.0
W069,Inner Mongolia,Omicron,2022-02-15,37,2022-03-24,0.0
W069,Inner Mongolia,Omicron,2022-02-15,38,2022-03-25,1.0
W069,Inner Mongolia,Omicron,2022-02-15,39,2022-03-26,2.0
W069,Inner Mongolia,Omicron,2022-02-15,40,2022-03-27,1.0
W069,Inner Mongolia,Omicron,2022-02-15,41,2022-03-28,0.0
W069,Inner Mongolia,Omicron,2022-02-15,42,2022-03-29,1.0
W069,Inner Mongolia,Omicron,2022-02-15,43,2022-03-30,0.0
W069,Inner Mongolia,Omicron,2022-02-15,44,2022-03-31,2.0
W070,Heilongjiang,Omicron,2022-02-18,0,2022-02-18,2.0
W070,Heilongjiang,Omicron,2022-02-18,1,2022-02-19,0.0
W070,Heilongjiang,Omicron,2022-02-18,2,2022-02-20,4.0
W070,Heilongjiang,Omicron,2022-02-18,3,2022-02-21,0.0
W070,Heilongjiang,Omicron,2022-02-18,4,2022-02-22,1.0
W070,Heilongjiang,Omicron,2022-02-18,5,2022-02-23,5.0
W070,Heilongjiang,Omicron,2022-02-18,6,2022-02-24,4.0
W070,Heilongjiang,Omicron,2022-02-18,7,2022-02-25,2.0
W070,Heilongjiang,Omicron,2022-02-18,8,2022-02-26,0.0
W070,Heilongjiang,Omicron,2022-02-18,9,2022-02-27,7.0
W070,Heilongjiang,Omicron,2022-02-18,10,2022-02-28,9.0
W070,Heilongjiang,Omicron,2022-02-18,11,2022-03-01,16.0
W070,Heilongjiang,Omicron,2022-02-18,12,2022-03-02,4.0
W070,Heilongjiang,Omicron,2022-02-18,13,2022-03-03,8.0
W070,Heilongjiang,Omicron,2022-02-18,14,2022-03-04,1.0
W071,Guangxi,Omicron,2022-02-23,0,2022-02-23,3.0
W071,Guangxi,Omicron,2022-02-23,1,2022-02-24,4.0
W071,Guangxi,Omicron,2022-02-23,2,2022-02-25,9.0
W071,Guangxi,Omicron,2022-02-23,3,2022-02-26,7.0
W071,Guangxi,Omicron,2022-02-23,4,2022-02-27,11.0
W071,Guangxi,Omicron,2022-02-23,5,2022-02-28,6.0
W071,Guangxi,Omicron,2022-02-23,6,2022-03-01,10.0
W071,Guangxi,Omicron,2022-02-23,7,2022-03-02,8.0
W071,Guangxi,Omicron,2022-02-23,8,2022-03-03,8.0
W071,Guangxi,Omicron,2022-02-23,9,2022-03-04,7.0
W071,Guangxi,Omicron,2022-02-23,10,2022-03-05,12.0
W071,Guangxi,Omicron,2022-02-23,11,2022-03-06,11.0
W071,Guangxi,Omicron,2022-02-23,12,2022-03-07,3.0
W071,Guangxi,Omicron,2022-02-23,13,2022-03-08,4.0
W071,Guangxi,Omicron,2022-02-23,14,2022-03-09,1.0
W071,Guangxi,Omicron,2022-02-23,15,2022-03-10,6.0
W071,Guangxi,Omicron,2022-02-23,16,2022-03-11,5.0
W071,Guangxi,Omicron,2022-02-23,17,2022-03-12,9.0
W071,Guangxi,Omicron,2022-02-23,18,2022-03-13,17.0
W071,Guangxi,Omicron,2022-02-23,19,2022-03-14,23.0
W071,Guangxi,Omicron,2022-02-23,20,2022-03-15,25.0
W071,Guangxi,Omicron,2022-02-23,21,2022-03-16,30.0
W071,Guangxi,Omicron,2022-02-23,22,2022-03-17,22.0
W071,Guangxi,Omicron,2022-02-23,23,2022-03-18,18.0
W071,Guangxi,Omicron,2022-02-23,24,2022-03-19,24.0
W071,Guangxi,Omicron,2022-02-23,25,2022-03-20,21.0
W071,Guangxi,Omicron,2022-02-23,26,2022-03-21,18.0
W071,Guangxi,Omicron,2022-02-23,27,2022-03-22,7.0
W071,Guangxi,Omicron,2022-02-23,28,2022-03-23,8.0
W071,Guangxi,Omicron,2022-02-23,29,2022-03-24,17.0
W071,Guangxi,Omicron,2022-02-23,30,2022-03-25,10.0
W071,Guangxi,Omicron,2022-02-23,31,2022-03-26,11.0
W071,Guangxi,Omicron,2022-02-23,32,2022-03-27,13.0
W071,Guangxi,Omicron,2022-02-23,33,2022-03-28,10.0
W071,Guangxi,Omicron,2022-02-23,34,2022-03-29,13.0
W071,Guangxi,Omicron,2022-02-23,35,2022-03-30,11.0
W071,Guangxi,Omicron,2022-02-23,36,2022-03-31,16.0
W071,Guangxi,Omicron,2022-02-23,37,2022-04-01,6.0
W071,Guangxi,Omicron,2022-02-23,38,2022-04-02,4.0
W071,Guangxi,Omicron,2022-02-23,39,2022-04-03,0.0
W071,Guangxi,Omicron,2022-02-23,40,2022-04-04,2.0
W071,Guangxi,Omicron,2022-02-23,41,2022-04-05,2.0
W071,Guangxi,Omicron,2022-02-23,42,2022-04-06,8.0
W071,Guangxi,Omicron,2022-02-23,43,2022-04-07,11.0
W071,Guangxi,Omicron,2022-02-23,44,2022-04-08,4.0
W071,Guangxi,Omicron,2022-02-23,45,2022-04-09,7.0
W071,Guangxi,Omicron,2022-02-23,46,2022-04-10,2.0
W071,Guangxi,Omicron,2022-02-23,47,2022-04-11,6.0
W071,Guangxi,Omicron,2022-02-23,48,2022-04-12,71.0
W071,Guangxi,Omicron,2022-02-23,49,2022-04-13,129.0
W071,Guangxi,Omicron,2022-02-23,50,2022-04-14,136.0
W071,Guangxi,Omicron,2022-02-23,51,2022-04-15,55.0
W071,Guangxi,Omicron,2022-02-23,52,2022-04-16,17.0
W071,Guangxi,Omicron,2022-02-23,53,2022-04-17,16.0
W071,Guangxi,Omicron,2022-02-23,54,2022-04-18,15.0
W071,Guangxi,Omicron,2022-02-23,55,2022-04-19,6.0
W071,Guangxi,Omicron,2022-02-23,56,2022-04-20,6.0
W071,Guangxi,Omicron,2022-02-23,57,2022-04-21,6.0
W071,Guangxi,Omicron,2022-02-23,58,2022-04-22,2.0
W071,Guangxi,Omicron,2022-02-23,59,2022-04-23,2.0
W071,Guangxi,Omicron,2022-02-23,60,2022-04-24,1.0
W071,Guangxi,Omicron,2022-02-23,61,2022-04-25,2.0
W071,Guangxi,Omicron,2022-02-23,62,2022-04-26,2.0
W071,Guangxi,Omicron,2022-02-23,63,2022-04-27,0.0
W071,Guangxi,Omicron,2022-02-23,64,2022-04-28,2.0
W071,Guangxi,Omicron,2022-02-23,65,2022-04-29,1.0
W071,Guangxi,Omicron,2022-02-23,66,2022-04-30,0.0
W071,Guangxi,Omicron,2022-02-23,67,2022-05-01,2.0
W071,Guangxi,Omicron,2022-02-23,68,2022-05-02,0.0
W071,Guangxi,Omicron,2022-02-23,69,2022-05-03,1.0
W071,Guangxi,Omicron,2022-02-23,70,2022-05-04,1.0
W072,Shanghai,Omicron,2022-02-24,0,2022-02-24,1.0
W072,Shanghai,Omicron,2022-02-24,1,2022-02-25,1.0
W072,Shanghai,Omicron,2022-02-24,2,2022-02-26,1.0
W072,Shanghai,Omicron,2022-02-24,3,2022-02-27,1.0
W072,Shanghai,Omicron,2022-02-24,4,2022-02-28,3.0
W072,Shanghai,Omicron,2022-02-24,5,2022-03-01,2.0
W072,Shanghai,Omicron,2022-02-24,6,2022-03-02,8.0
W072,Shanghai,Omicron,2022-02-24,7,2022-03-03,16.0
W072,Shanghai,Omicron,2022-02-24,8,2022-03-04,19.0
W072,Shanghai,Omicron,2022-02-24,9,2022-03-05,28.0
W072,Shanghai,Omicron,2022-02-24,10,2022-03-06,48.0
W072,Shanghai,Omicron,2022-02-24,11,2022-03-07,55.0
W072,Shanghai,Omicron,2022-02-24,12,2022-03-08,65.0
W072,Shanghai,Omicron,2022-02-24,13,2022-03-09,80.0
W072,Shanghai,Omicron,2022-02-24,14,2022-03-10,75.0
W072,Shanghai,Omicron,2022-02-24,15,2022-03-11,83.0
W072,Shanghai,Omicron,2022-02-24,16,2022-03-12,65.0
W072,Shanghai,Omicron,2022-02-24,17,2022-03-13,167.0
W072,Shanghai,Omicron,2022-02-24,18,2022-03-14,139.0
W072,Shanghai,Omicron,2022-02-24,19,2022-03-15,202.0
W072,Shanghai,Omicron,2022-02-24,20,2022-03-16,157.0
W072,Shanghai,Omicron,2022-02-24,21,2022-03-17,260.0
W072,Shanghai,Omicron,2022-02-24,22,2022-03-18,374.0
W072,Shanghai,Omicron,2022-02-24,23,2022-03-19,503.0
W072,Shanghai,Omicron,2022-02-24,24,2022-03-20,758.0
W072,Shanghai,Omicron,2022-02-24,25,2022-03-21,895.0
W072,Shanghai,Omicron,2022-02-24,26,2022-03-22,981.0
W072,Shanghai,Omicron,2022-02-24,27,2022-03-23,983.0
W072,Shanghai,Omicron,2022-02-24,28,2022-03-24,1609.0
W072,Shanghai,Omicron,2022-02-24,29,2022-03-25,2264.0
W072,Shanghai,Omicron,2022-02-24,30,2022-03-26,2676.0
W072,Shanghai,Omicron,2022-02-24,31,2022-03-27,3500.0
W072,Shanghai,Omicron,2022-02-24,32,2022-03-28,4456.0
W072,Shanghai,Omicron,2022-02-24,33,2022-03-29,5964.0
W072,Shanghai,Omicron,2022-02-24,34,2022-03-30,5637.0
W072,Shanghai,Omicron,2022-02-24,35,2022-03-31,4482.0
W072,Shanghai,Omicron,2022-02-24,36,2022-04-01,6309.0
W072,Shanghai,Omicron,2022-02-24,37,2022-04-02,8153.0
W072,Shanghai,Omicron,2022-02-24,38,2022-04-03,8935.0
W072,Shanghai,Omicron,2022-02-24,39,2022-04-04,13350.0
W072,Shanghai,Omicron,2022-02-24,40,2022-04-05,17037.0
W072,Shanghai,Omicron,2022-02-24,41,2022-04-06,19967.0
W072,Shanghai,Omicron,2022-02-24,42,2022-04-07,20899.0
W072,Shanghai,Omicron,2022-02-24,43,2022-04-08,23204.0
W072,Shanghai,Omicron,2022-02-24,44,2022-04-09,24752.0
W072,Shanghai,Omicron,2022-02-24,45,2022-04-10,26040.0
W072,Shanghai,Omicron,2022-02-24,46,2022-04-11,23069.0
W072,Shanghai,Omicron,2022-02-24,47,2022-04-12,26307.0
W072,Shanghai,Omicron,2022-02-24,48,2022-04-13,27605.0
W072,Shanghai,Omicron,2022-02-24,49,2022-04-14,22765.0
W072,Shanghai,Omicron,2022-02-24,50,2022-04-15,22591.0
W072,Shanghai,Omicron,2022-02-24,51,2022-04-16,23643.0
W072,Shanghai,Omicron,2022-02-24,52,2022-04-17,21395.0
W072,Shanghai,Omicron,2022-02-24,53,2022-04-18,19442.0
W072,Shanghai,Omicron,2022-02-24,54,2022-04-19,18368.0
W072,Shanghai,Omicron,2022-02-24,55,2022-04-20,18036.0
W072,Shanghai,Omicron,2022-02-24,56,2022-04-21,17486.0
W072,Shanghai,Omicron,2022-02-24,57,2022-04-22,22250.0
W072,Shanghai,Omicron,2022-02-24,58,2022-04-23,20517.0
W072,Shanghai,Omicron,2022-02-24,59,2022-04-24,18609.0
W072,Shanghai,Omicron,2022-02-24,60,2022-04-25,16012.0
W072,Shanghai,Omicron,2022-02-24,61,2022-04-26,12309.0
W072,Shanghai,Omicron,2022-02-24,62,2022-04-27,9764.0
W072,Shanghai,Omicron,2022-02-24,63,2022-04-28,9970.0
W072,Shanghai,Omicron,2022-02-24,64,2022-04-29,9196.0
W072,Shanghai,Omicron,2022-02-24,65,2022-04-30,7189.0
W072,Shanghai,Omicron,2022-02-24,66,2022-05-01,6804.0
W072,Shanghai,Omicron,2022-02-24,67,2022-05-02,5514.0
W072,Shanghai,Omicron,2022-02-24,68,2022-05-03,4831.0
W072,Shanghai,Omicron,2022-02-24,69,2022-05-04,4466.0
W072,Shanghai,Omicron,2022-02-24,70,2022-05-05,4088.0
W072,Shanghai,Omicron,2022-02-24,71,2022-05-06,4039.0
W072,Shanghai,Omicron,2022-02-24,72,2022-05-07,3840.0
W072,Shanghai,Omicron,2022-02-24,73,2022-05-08,3717.0
W072,Shanghai,Omicron,2022-02-24,74,2022-05-09,2858.0
W072,Shanghai,Omicron,2022-02-24,75,2022-05-10,1289.0
W072,Shanghai,Omicron,2022-02-24,76,2022-05-11,1343.0
W072,Shanghai,Omicron,2022-02-24,77,2022-05-12,1929.0
W072,Shanghai,Omicron,2022-02-24,78,2022-05-13,1541.0
W072,Shanghai,Omicron,2022-02-24,79,2022-05-14,1258.0
W072,Shanghai,Omicron,2022-02-24,80,2022-05-15,896.0
W072,Shanghai,Omicron,2022-02-24,81,2022-05-16,777.0
W072,Shanghai,Omicron,2022-02-24,82,2022-05-17,799.0
W072,Shanghai,Omicron,2022-02-24,83,2022-05-18,671.0
W072,Shanghai,Omicron,2022-02-24,84,2022-05-19,787.0
W072,Shanghai,Omicron,2022-02-24,85,2022-05-20,819.0
W072,Shanghai,Omicron,2022-02-24,86,2022-05-21,593.0
W072,Shanghai,Omicron,2022-02-24,87,2022-05-22,528.0
W072,Shanghai,Omicron,2022-02-24,88,2022-05-23,441.0
W072,Shanghai,Omicron,2022-02-24,89,2022-05-24,355.0
W072,Shanghai,Omicron,2022-02-24,90,2022-05-25,307.0
W072,Shanghai,Omicron,2022-02-24,91,2022-05-26,231.0
W072,Shanghai,Omicron,2022-02-24,92,2022-05-27,152.0
W072,Shanghai,Omicron,2022-02-24,93,2022-05-28,104.0
W072,Shanghai,Omicron,2022-02-24,94,2022-05-29,65.0
W072,Shanghai,Omicron,2022-02-24,95,2022-05-30,29.0
W072,Shanghai,Omicron,2022-02-24,96,2022-05-31,14.0
W073,Tianjin,Omicron,2022-02-24,0,2022-02-24,1.0
W073,Tianjin,Omicron,2022-02-24,1,2022-02-25,0.0
W073,Tianjin,Omicron,2022-02-24,2,2022-02-26,4.0
W073,Tianjin,Omicron,2022-02-24,3,2022-02-27,10.0
W073,Tianjin,Omicron,2022-02-24,4,2022-02-28,6.0
W073,Tianjin,Omicron,2022-02-24,5,2022-03-01,1.0
W073,Tianjin,Omicron,2022-02-24,6,2022-03-02,1.0
W073,Tianjin,Omicron,2022-02-24,7,2022-03-03,1.0
W073,Tianjin,Omicron,2022-02-24,8,2022-03-04,3.0
W073,Tianjin,Omicron,2022-02-24,9,2022-03-05,0.0
W073,Tianjin,Omicron,2022-02-24,10,2022-03-06,0.0
W073,Tianjin,Omicron,2022-02-24,11,2022-03-07,3.0
W073,Tianjin,Omicron,2022-02-24,12,2022-03-08,12.0
W073,Tianjin,Omicron,2022-02-24,13,2022-03-09,21.0
W073,Tianjin,Omicron,2022-02-24,14,2022-03-10,18.0
W073,Tianjin,Omicron,2022-02-24,15,2022-03-11,41.0
W073,Tianjin,Omicron,2022-02-24,16,2022-03-12,26.0
W073,Tianjin,Omicron,2022-02-24,17,2022-03-13,50.0
W073,Tianjin,Omicron,2022-02-24,18,2022-03-14,47.0
W073,Tianjin,Omicron,2022-02-24,19,2022-03-15,64.0
W073,Tianjin,Omicron,2022-02-24,20,2022-03-16,50.0
W073,Tianjin,Omicron,2022-02-24,21,2022-03-17,58.0
W073,Tianjin,Omicron,2022-02-24,22,2022-03-18,25.0
W073,Tianjin,Omicron,2022-02-24,23,2022-03-19,17.0
W073,Tianjin,Omicron,2022-02-24,24,2022-03-20,19.0
W073,Tianjin,Omicron,2022-02-24,25,2022-03-21,36.0
W073,Tianjin,Omicron,2022-02-24,26,2022-03-22,47.0
W073,Tianjin,Omicron,2022-02-24,27,2022-03-23,76.0
W073,Tianjin,Omicron,2022-02-24,28,2022-03-24,64.0
W073,Tianjin,Omicron,2022-02-24,29,2022-03-25,55.0
W073,Tianjin,Omicron,2022-02-24,30,2022-03-26,40.0
W073,Tianjin,Omicron,2022-02-24,31,2022-03-27,14.0
W073,Tianjin,Omicron,2022-02-24,32,2022-03-28,13.0
W073,Tianjin,Omicron,2022-02-24,33,2022-03-29,7.0
W073,Tianjin,Omicron,2022-02-24,34,2022-03-30,4.0
W073,Tianjin,Omicron,2022-02-24,35,2022-03-31,3.0
W073,Tianjin,Omicron,2022-02-24,36,2022-04-01,0.0
W073,Tianjin,Omicron,2022-02-24,37,2022-04-02,4.0
W073,Tianjin,Omicron,2022-02-24,38,2022-04-03,2.0
W073,Tianjin,Omicron,2022-02-24,39,2022-04-04,5.0
W073,Tianjin,Omicron,2022-02-24,40,2022-04-05,6.0
W073,Tianjin,Omicron,2022-02-24,41,2022-04-06,4.0
W073,Tianjin,Omicron,2022-02-24,42,2022-04-07,0.0
W073,Tianjin,Omicron,2022-02-24,43,2022-04-08,1.0
W073,Tianjin,Omicron,2022-02-24,44,2022-04-09,1.0
W073,Tianjin,Omicron,2022-02-24,45,2022-04-10,0.0
W073,Tianjin,Omicron,2022-02-24,46,2022-04-11,1.0
W073,Tianjin,Omicron,2022-02-24,47,2022-04-12,2.0
W073,Tianjin,Omicron,2022-02-24,48,2022-04-13,0.0
W073,Tianjin,Omicron,2022-02-24,49,2022-04-14,2.0
W074,Shandong,Omicron,2022-02-28,0,2022-02-28,1.0
W074,Shandong,Omicron,2022-02-28,1,2022-03-01,4.0
W074,Shandong,Omicron,2022-02-28,2,2022-03-02,0.0
W074,Shandong,Omicron,2022-02-28,3,2022-03-03,0.0
W074,Shandong,Omicron,2022-02-28,4,2022-03-04,5.0
W074,Shandong,Omicron,2022-02-28,5,2022-03-05,88.0
W074,Shandong,Omicron,2022-02-28,6,2022-03-06,163.0
W074,Shandong,Omicron,2022-02-28,7,2022-03-07,175.0
W074,Shandong,Omicron,2022-02-28,8,2022-03-08,156.0
W074,Shandong,Omicron,2022-02-28,9,2022-03-09,175.0
W074,Shandong,Omicron,2022-02-28,10,2022-03-10,366.0
W074,Shandong,Omicron,2022-02-28,11,2022-03-11,555.0
W074,Shandong,Omicron,2022-02-28,12,2022-03-12,236.0
W074,Shandong,Omicron,2022-02-28,13,2022-03-13,163.0
W074,Shandong,Omicron,2022-02-28,14,2022-03-14,170.0
W074,Shandong,Omicron,2022-02-28,15,2022-03-15,159.0
W074,Shandong,Omicron,2022-02-28,16,2022-03-16,122.0
W074,Shandong,Omicron,2022-02-28,17,2022-03-17,220.0
W074,Shandong,Omicron,2022-02-28,18,2022-03-18,198.0
W074,Shandong,Omicron,2022-02-28,19,2022-03-19,428.0
W074,Shandong,Omicron,2022-02-28,20,2022-03-20,297.0
W074,Shandong,Omicron,2022-02-28,21,2022-03-21,207.0
W074,Shandong,Omicron,2022-02-28,22,2022-03-22,178.0
W074,Shandong,Omicron,2022-02-28,23,2022-03-23,182.0
W074,Shandong,Omicron,2022-02-28,24,2022-03-24,150.0
W074,Shandong,Omicron,2022-02-28,25,2022-03-25,79.0
W074,Shandong,Omicron,2022-02-28,26,2022-03-26,68.0
W074,Shandong,Omicron,2022-02-28,27,2022-03-27,63.0
W074,Shandong,Omicron,2022-02-28,28,2022-03-28,50.0
W074,Shandong,Omicron,2022-02-28,29,2022-03-29,27.0
W074,Shandong,Omicron,2022-02-28,30,2022-03-30,27.0
W074,Shandong,Omicron,2022-02-28,31,2022-03-31,31.0
W074,Shandong,Omicron,2022-02-28,32,2022-04-01,31.0
W074,Shandong,Omicron,2022-02-28,33,2022-04-02,10.0
W074,Shandong,Omicron,2022-02-28,34,2022-04-03,17.0
W074,Shandong,Omicron,2022-02-28,35,2022-04-04,28.0
W074,Shandong,Omicron,2022-02-28,36,2022-04-05,49.0
W074,Shandong,Omicron,2022-02-28,37,2022-04-06,28.0
W074,Shandong,Omicron,2022-02-28,38,2022-04-07,49.0
W074,Shandong,Omicron,2022-02-28,39,2022-04-08,42.0
W074,Shandong,Omicron,2022-02-28,40,2022-04-09,20.0
W074,Shandong,Omicron,2022-02-28,41,2022-04-10,15.0
W074,Shandong,Omicron,2022-02-28,42,2022-04-11,16.0
W074,Shandong,Omicron,2022-02-28,43,2022-04-12,21.0
W074,Shandong,Omicron,2022-02-28,44,2022-04-13,29.0
W074,Shandong,Omicron,2022-02-28,45,2022-04-14,28.0
W074,Shandong,Omicron,2022-02-28,46,2022-04-15,6.0
W074,Shandong,Omicron,2022-02-28,47,2022-04-16,23.0
W074,Shandong,Omicron,2022-02-28,48,2022-04-17,30.0
W074,Shandong,Omicron,2022-02-28,49,2022-04-18,17.0
W074,Shandong,Omicron,2022-02-28,50,2022-04-19,25.0
W074,Shandong,Omicron,2022-02-28,51,2022-04-20,20.0
W074,Shandong,Omicron,2022-02-28,52,2022-04-21,23.0
W074,Shandong,Omicron,2022-02-28,53,2022-04-22,23.0
W074,Shandong,Omicron,2022-02-28,54,2022-04-23,48.0
W074,Shandong,Omicron,2022-02-28,55,2022-04-24,51.0
W074,Shandong,Omicron,2022-02-28,56,2022-04-25,64.0
W074,Shandong,Omicron,2022-02-28,57,2022-04-26,69.0
W074,Shandong,Omicron,2022-02-28,58,2022-04-27,90.0
W074,Shandong,Omicron,2022-02-28,59,2022-04-28,44.0
W074,Shandong,Omicron,2022-02-28,60,2022-04-29,35.0
W074,Shandong,Omicron,2022-02-28,61,2022-04-30,20.0
W074,Shandong,Omicron,2022-02-28,62,2022-05-01,39.0
W074,Shandong,Omicron,2022-02-28,63,2022-05-02,14.0
W074,Shandong,Omicron,2022-02-28,64,2022-05-03,15.0
W074,Shandong,Omicron,2022-02-28,65,2022-05-04,15.0
W074,Shandong,Omicron,2022-02-28,66,2022-05-05,5.0
W074,Shandong,Omicron,2022-02-28,67,2022-05-06,4.0
W074,Shandong,Omicron,2022-02-28,68,2022-05-07,1.0
W075,Jilin,Omicron,2022-03-01,0,2022-03-01,8.0
W075,Jilin,Omicron,2022-03-01,1,2022-03-02,10.0
W075,Jilin,Omicron,2022-03-01,2,2022-03-03,16.0
W075,Jilin,Omicron,2022-03-01,3,2022-03-04,43.0
W075,Jilin,Omicron,2022-03-01,4,2022-03-05,59.0
W075,Jilin,Omicron,2022-03-01,5,2022-03-06,64.0
W075,Jilin,Omicron,2022-03-01,6,2022-03-07,72.0
W075,Jilin,Omicron,2022-03-01,7,2022-03-08,174.0
W075,Jilin,Omicron,2022-03-01,8,2022-03-09,343.0
W075,Jilin,Omicron,2022-03-01,9,2022-03-10,242.0
W075,Jilin,Omicron,2022-03-01,10,2022-03-11,400.0
W075,Jilin,Omicron,2022-03-01,11,2022-03-12,2156.0
W075,Jilin,Omicron,2022-03-01,12,2022-03-13,985.0
W075,Jilin,Omicron,2022-03-01,13,2022-03-14,4048.0
W075,Jilin,Omicron,2022-03-01,14,2022-03-15,1832.0
W075,Jilin,Omicron,2022-03-01,15,2022-03-16,1146.0
W075,Jilin,Omicron,2022-03-01,16,2022-03-17,2626.0
W075,Jilin,Omicron,2022-03-01,17,2022-03-18,2203.0
W075,Jilin,Omicron,2022-03-01,18,2022-03-19,1475.0
W075,Jilin,Omicron,2022-03-01,19,2022-03-20,2055.0
W075,Jilin,Omicron,2022-03-01,20,2022-03-21,2432.0
W075,Jilin,Omicron,2022-03-01,21,2022-03-22,2775.0
W075,Jilin,Omicron,2022-03-01,22,2022-03-23,2565.0
W075,Jilin,Omicron,2022-03-01,23,2022-03-24,1919.0
W075,Jilin,Omicron,2022-03-01,24,2022-03-25,2453.0
W075,Jilin,Omicron,2022-03-01,25,2022-03-26,1975.0
W075,Jilin,Omicron,2022-03-01,26,2022-03-27,1792.0
W075,Jilin,Omicron,2022-03-01,27,2022-03-28,1855.0
W075,Jilin,Omicron,2022-03-01,28,2022-03-29,2158.0
W075,Jilin,Omicron,2022-03-01,29,2022-03-30,2155.0
W075,Jilin,Omicron,2022-03-01,30,2022-03-31,2210.0
W075,Jilin,Omicron,2022-03-01,31,2022-04-01,2954.0
W075,Jilin,Omicron,2022-03-01,32,2022-04-02,4427.0
W075,Jilin,Omicron,2022-03-01,33,2022-04-03,3510.0
W075,Jilin,Omicron,2022-03-01,34,2022-04-04,2398.0
W075,Jilin,Omicron,2022-03-01,35,2022-04-05,2706.0
W075,Jilin,Omicron,2022-03-01,36,2022-04-06,2383.0
W075,Jilin,Omicron,2022-03-01,37,2022-04-07,2205.0
W075,Jilin,Omicron,2022-03-01,38,2022-04-08,902.0
W075,Jilin,Omicron,2022-03-01,39,2022-04-09,907.0
W075,Jilin,Omicron,2022-03-01,40,2022-04-10,953.0
W075,Jilin,Omicron,2022-03-01,41,2022-04-11,740.0
W075,Jilin,Omicron,2022-03-01,42,2022-04-12,988.0
W075,Jilin,Omicron,2022-03-01,43,2022-04-13,785.0
W075,Jilin,Omicron,2022-03-01,44,2022-04-14,435.0
W075,Jilin,Omicron,2022-03-01,45,2022-04-15,575.0
W075,Jilin,Omicron,2022-03-01,46,2022-04-16,656.0
W075,Jilin,Omicron,2022-03-01,47,2022-04-17,501.0
W075,Jilin,Omicron,2022-03-01,48,2022-04-18,446.0
W075,Jilin,Omicron,2022-03-01,49,2022-04-19,326.0
W075,Jilin,Omicron,2022-03-01,50,2022-04-20,324.0
W075,Jilin,Omicron,2022-03-01,51,2022-04-21,282.0
W075,Jilin,Omicron,2022-03-01,52,2022-04-22,258.0
W075,Jilin,Omicron,2022-03-01,53,2022-04-23,196.0
W075,Jilin,Omicron,2022-03-01,54,2022-04-24,147.0
W075,Jilin,Omicron,2022-03-01,55,2022-04-25,126.0
W075,Jilin,Omicron,2022-03-01,56,2022-04-26,100.0
W075,Jilin,Omicron,2022-03-01,57,2022-04-27,127.0
W075,Jilin,Omicron,2022-03-01,58,2022-04-28,56.0
W075,Jilin,Omicron,2022-03-01,59,2022-04-29,42.0
W075,Jilin,Omicron,2022-03-01,60,2022-04-30,31.0
W075,Jilin,Omicron,2022-03-01,61,2022-05-01,20.0
W075,Jilin,Omicron,2022-03-01,62,2022-05-02,21.0
W075,Jilin,Omicron,2022-03-01,63,2022-05-03,40.0
W075,Jilin,Omicron,2022-03-01,64,2022-05-04,22.0
W075,Jilin,Omicron,2022-03-01,65,2022-05-05,14.0
W075,Jilin,Omicron,2022-03-01,66,2022-05-06,23.0
W075,Jilin,Omicron,2022-03-01,67,2022-05-07,21.0
W075,Jilin,Omicron,2022-03-01,68,2022-05-08,3.0
W075,Jilin,Omicron,2022-03-01,69,2022-05-09,6.0
W075,Jilin,Omicron,2022-03-01,70,2022-05-10,4.0
W075,Jilin,Omicron,2022-03-01,71,2022-05-11,5.0
W075,Jilin,Omicron,2022-03-01,72,2022-05-12,0.0
W075,Jilin,Omicron,2022-03-01,73,2022-05-13,1.0
W075,Jilin,Omicron,2022-03-01,74,2022-05-14,2.0
W075,Jilin,Omicron,2022-03-01,75,2022-05-15,3.0
W075,Jilin,Omicron,2022-03-01,76,2022-05-16,11.0
W075,Jilin,Omicron,2022-03-01,77,2022-05-17,11.0
W075,Jilin,Omicron,2022-03-01,78,2022-05-18,19.0
W075,Jilin,Omicron,2022-03-01,79,2022-05-19,11.0
W075,Jilin,Omicron,2022-03-01,80,2022-05-20,7.0
W075,Jilin,Omicron,2022-03-01,81,2022-05-21,10.0
W075,Jilin,Omicron,2022-03-01,82,2022-05-22,5.0
W075,Jilin,Omicron,2022-03-01,83,2022-05-23,8.0
W075,Jilin,Omicron,2022-03-01,84,2022-05-24,7.0
W075,Jilin,Omicron,2022-03-01,85,2022-05-25,6.0
W075,Jilin,Omicron,2022-03-01,86,2022-05-26,7.0
W075,Jilin,Omicron,2022-03-01,87,2022-05-27,11.0
W075,Jilin,Omicron,2022-03-01,88,2022-05-28,10.0
W075,Jilin,Omicron,2022-03-01,89,2022-05-29,5.0
W075,Jilin,Omicron,2022-03-01,90,2022-05-30,8.0
W075,Jilin,Omicron,2022-03-01,91,2022-05-31,7.0
W076,Hebei,Omicron,2022-03-02,0,2022-03-02,1.0
W076,Hebei,Omicron,2022-03-02,1,2022-03-03,5.0
W076,Hebei,Omicron,2022-03-02,2,2022-03-04,7.0
